PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
330,5.37118e+08,537118,-0.977221,-73.8262,58.4229
331,5.37126e+08,537126,-0.976629,-73.8262,58.422
332,5.37135e+08,537135,-0.980329,-73.8262,58.4258
333,5.37143e+08,537143,-0.981064,-73.826,58.427
334,5.37151e+08,537151,-0.980791,-73.8262,58.4273
335,5.3716e+08,537160,-0.982077,-73.8269,58.4285
336,5.37168e+08,537168,-0.981466,-73.8276,58.4288
337,5.37176e+08,537176,-0.981395,-73.8273,58.4286
338,5.37185e+08,537185,-0.98146,-73.8283,58.4291
339,5.37193e+08,537193,-0.981934,-73.8293,58.4296
340,5.37201e+08,537201,-0.978958,-73.8292,58.4273
341,5.3721e+08,537210,-0.978895,-73.8286,58.4277
342,5.37218e+08,537218,-0.981344,-73.8281,58.431
343,5.37226e+08,537226,-0.984601,-73.8284,58.4337
344,5.37235e+08,537235,-0.983588,-73.8285,58.4331
345,5.37243e+08,537243,-0.984683,-73.8285,58.4336
346,5.37251e+08,537251,-0.985782,-73.8281,58.4344
347,5.3726e+08,537260,-0.986899,-73.8283,58.4353
348,5.37268e+08,537268,-0.987244,-73.8277,58.4358
349,5.37276e+08,537276,-0.988074,-73.828,58.4372
350,5.37285e+08,537285,-0.986887,-73.828,58.4365
351,5.37293e+08,537293,-0.988006,-73.8284,58.4379
352,5.37301e+08,537301,-0.984972,-73.8287,58.4356
353,5.3731e+08,537310,-0.986514,-73.8291,58.437
354,5.37318e+08,537318,-0.984825,-73.8295,58.4366
355,5.37326e+08,537326,-0.985917,-73.8296,58.4369
356,5.37335e+08,537335,-0.990691,-73.8306,58.4421
357,5.37343e+08,537343,-0.99073,-73.8316,58.4425
358,5.37351e+08,537351,-0.9902,-73.8318,58.4424
359,5.3736e+08,537360,-0.988661,-73.8324,58.4411
360,5.37368e+08,537368,-0.986177,-73.8325,58.4391
361,5.37376e+08,537376,-0.985532,-73.832,58.4388
362,5.37385e+08,537385,-0.9838,-73.8325,58.4374
363,5.37393e+08,537393,-0.982495,-73.8338,58.4368
364,5.37401e+08,537401,-0.98332,-73.8337,58.4385
365,5.3741e+08,537410,-0.98163,-73.8339,58.4368
366,5.37418e+08,537418,-0.981853,-73.8342,58.4382
367,5.37426e+08,537426,-0.985208,-73.8349,58.4424
368,5.37435e+08,537435,-0.98516,-73.8351,58.4436
369,5.37443e+08,537443,-0.983963,-73.8353,58.4426
370,5.37451e+08,537451,-0.981363,-73.8353,58.4409
371,5.3746e+08,537460,-0.981776,-73.8351,58.4409
372,5.37468e+08,537468,-0.984283,-73.8346,58.4435
373,5.37476e+08,537476,-0.983276,-73.835,58.4426
374,5.37485e+08,537485,-0.983116,-73.8342,58.4433
375,5.37493e+08,537493,-0.98197,-73.8345,58.4434
376,5.37501e+08,537501,-0.981385,-73.8353,58.4435
377,5.3751e+08,537510,-0.983713,-73.8356,58.4458
378,5.37518e+08,537518,-0.983864,-73.8356,58.447
379,5.37526e+08,537526,-0.982458,-73.8358,58.4456
380,5.37535e+08,537535,-0.981405,-73.8352,58.4452
381,5.37543e+08,537543,-0.982795,-73.8356,58.4476
382,5.37551e+08,537551,-0.983858,-73.8354,58.4485
383,5.3756e+08,537560,-0.981408,-73.8363,58.4466
384,5.37568e+08,537568,-0.982445,-73.8372,58.4485
385,5.37576e+08,537576,-0.984747,-73.8376,58.4509
386,5.37585e+08,537585,-0.985968,-73.8373,58.4532
387,5.37593e+08,537593,-0.987224,-73.8371,58.4535
388,5.37601e+08,537601,-0.985512,-73.8373,58.4525
389,5.3761e+08,537610,-0.984574,-73.8383,58.4517
390,5.37618e+08,537618,-0.983837,-73.8381,58.4507
391,5.37626e+08,537626,-0.982296,-73.8379,58.4487
392,5.37635e+08,537635,-0.985642,-73.8378,58.4524
393,5.37643e+08,537643,-0.984643,-73.8374,58.4522
394,5.37651e+08,537651,-0.984426,-73.838,58.4527
395,5.3766e+08,537660,-0.984048,-73.8387,58.4526
396,5.37668e+08,537668,-0.983732,-73.838,58.4524
397,5.37676e+08,537676,-0.98374,-73.8381,58.4524
398,5.37685e+08,537685,-0.983694,-73.8383,58.453
399,5.37693e+08,537693,-0.983091,-73.8384,58.4536
400,5.37701e+08,537701,-0.983057,-73.8389,58.4543
401,5.3771e+08,537710,-0.982519,-73.84,58.4537
402,5.37718e+08,537718,-0.984787,-73.8396,58.4571
403,5.37726e+08,537726,-0.983787,-73.8407,58.4564
404,5.37735e+08,537735,-0.984767,-73.8404,58.4575
405,5.37743e+08,537743,-0.984366,-73.8401,58.4568
406,5.37751e+08,537751,-0.983362,-73.8401,58.4573
407,5.3776e+08,537760,-0.982811,-73.8399,58.457
408,5.37768e+08,537768,-0.982141,-73.8402,58.4577
409,5.37776e+08,537776,-0.981984,-73.84,58.4577
410,5.37785e+08,537785,-0.98166,-73.8403,58.4579
411,5.37793e+08,537793,-0.980045,-73.8405,58.4558
412,5.37801e+08,537801,-0.979072,-73.8404,58.4557
413,5.3781e+08,537810,-0.977449,-73.8404,58.4542
414,5.37818e+08,537818,-0.978716,-73.8414,58.4561
415,5.37826e+08,537826,-0.976244,-73.8413,58.4537
416,5.37835e+08,537835,-0.974563,-73.8412,58.4513
417,5.37843e+08,537843,-0.974422,-73.8418,58.451
418,5.37851e+08,537851,-0.974914,-73.8424,58.4521
419,5.3786e+08,537860,-0.976209,-73.8425,58.4529
420,5.37868e+08,537868,-0.977946,-73.843,58.4554
421,5.37876e+08,537876,-0.975614,-73.8433,58.4533
422,5.37885e+08,537885,-0.977137,-73.8439,58.4554
423,5.37893e+08,537893,-0.975132,-73.8438,58.4529
424,5.37901e+08,537901,-0.973216,-73.8435,58.4508
425,5.3791e+08,537910,-0.97502,-73.8441,58.4533
426,5.37918e+08,537918,-0.977409,-73.8443,58.4566
427,5.37926e+08,537926,-0.978185,-73.8454,58.4566
428,5.37935e+08,537935,-0.978068,-73.8461,58.4581
429,5.37943e+08,537943,-0.981701,-73.8461,58.4619
430,5.37951e+08,537951,-0.98327,-73.8462,58.4636
431,5.3796e+08,537960,-0.984647,-73.8461,58.4643
432,5.37968e+08,537968,-0.982219,-73.8462,58.4632
433,5.37976e+08,537976,-0.980725,-73.8461,58.4625
434,5.37985e+08,537985,-0.979792,-73.8461,58.4628
435,5.37993e+08,537993,-0.980679,-73.8468,58.4633
436,5.38001e+08,538001,-0.981817,-73.8472,58.4652
437,5.3801e+08,538010,-0.982471,-73.8473,58.4656
438,5.38018e+08,538018,-0.984448,-73.8472,58.4683
439,5.38026e+08,538026,-0.981977,-73.8479,58.4651
440,5.38035e+08,538035,-0.981354,-73.8471,58.4648
441,5.38043e+08,538043,-0.980547,-73.8474,58.464
442,5.38051e+08,538051,-0.981008,-73.8471,58.4646
443,5.3806e+08,538060,-0.982142,-73.8476,58.4664
444,5.38068e+08,538068,-0.982701,-73.8484,58.467
445,5.38076e+08,538076,-0.981629,-73.8487,58.4659
446,5.38085e+08,538085,-0.981929,-73.8489,58.4666
447,5.38093e+08,538093,-0.984474,-73.8494,58.4689
448,5.38101e+08,538101,-0.985116,-73.85,58.4699
449,5.3811e+08,538110,-0.985703,-73.8499,58.4702
450,5.38118e+08,538118,-0.989632,-73.8503,58.474
451,5.38126e+08,538126,-0.990028,-73.8503,58.4747
452,5.38135e+08,538135,-0.987711,-73.8511,58.4734
453,5.38143e+08,538143,-0.987087,-73.8518,58.4739
454,5.38151e+08,538151,-0.986824,-73.8515,58.4749
455,5.3816e+08,538160,-0.988802,-73.8515,58.4766
456,5.38168e+08,538168,-0.988233,-73.8509,58.4763
457,5.38176e+08,538176,-0.988235,-73.8507,58.4762
458,5.38185e+08,538185,-0.987714,-73.8506,58.4762
459,5.38193e+08,538193,-0.989034,-73.8509,58.4774
