PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
339,5.44369e+08,544369,-0.611716,0.222074,-60.0027
340,5.44378e+08,544378,-0.612113,0.221483,-60.0027
341,5.44386e+08,544386,-0.611621,0.221132,-59.9865
342,5.44394e+08,544394,-0.611876,0.221816,-59.9867
343,5.44403e+08,544403,-0.612175,0.221914,-59.9701
344,5.44411e+08,544411,-0.612608,0.221469,-59.9696
345,5.44419e+08,544419,-0.612969,0.221506,-59.961
346,5.44428e+08,544428,-0.613586,0.220915,-59.9608
347,5.44436e+08,544436,-0.613703,0.220295,-59.9422
348,5.44444e+08,544444,-0.613097,0.220085,-59.942
349,5.44453e+08,544453,-0.612728,0.219173,-59.9271
350,5.44461e+08,544461,-0.61248,0.218922,-59.9269
351,5.44469e+08,544469,-0.612354,0.21871,-59.9196
352,5.44478e+08,544478,-0.612745,0.219311,-59.9198
353,5.44486e+08,544486,-0.611966,0.218962,-59.921
354,5.44494e+08,544494,-0.611689,0.219266,-59.921
355,5.44503e+08,544503,-0.610977,0.218903,-59.9179
356,5.44511e+08,544511,-0.610677,0.218676,-59.9173
357,5.44519e+08,544519,-0.611523,0.219166,-59.9146
358,5.44528e+08,544528,-0.610664,0.218956,-59.9144
359,5.44536e+08,544536,-0.610319,0.219944,-59.9079
360,5.44544e+08,544544,-0.610008,0.219343,-59.9076
361,5.44553e+08,544553,-0.609755,0.219394,-59.896
362,5.44561e+08,544561,-0.609839,0.2196,-59.8958
363,5.44569e+08,544569,-0.609817,0.220843,-59.9234
364,5.44578e+08,544578,-0.608592,0.221043,-59.9224
365,5.44586e+08,544586,-0.608443,0.221076,-59.9276
366,5.44594e+08,544594,-0.608134,0.220793,-59.9276
367,5.44603e+08,544603,-0.608363,0.222102,-59.9307
368,5.44611e+08,544611,-0.608576,0.22169,-59.9309
369,5.44619e+08,544619,-0.609078,0.221699,-59.9194
370,5.44628e+08,544628,-0.608374,0.221227,-59.9194
371,5.44636e+08,544636,-0.608086,0.220959,-59.9238
372,5.44644e+08,544644,-0.608678,0.220157,-59.9225
373,5.44653e+08,544653,-0.608719,0.218864,-59.9294
374,5.44661e+08,544661,-0.60888,0.218517,-59.9294
375,5.44669e+08,544669,-0.60897,0.219054,-59.8894
376,5.44678e+08,544678,-0.609669,0.219834,-59.8889
377,5.44686e+08,544686,-0.609981,0.219869,-59.8603
378,5.44694e+08,544694,-0.609773,0.219949,-59.8598
379,5.44703e+08,544703,-0.609413,0.219888,-59.8573
380,5.44711e+08,544711,-0.609444,0.219697,-59.8576
381,5.44719e+08,544719,-0.609599,0.219102,-59.8482
382,5.44728e+08,544728,-0.609333,0.218835,-59.8484
383,5.44736e+08,544736,-0.608643,0.217457,-59.8626
384,5.44744e+08,544744,-0.608877,0.217053,-59.8627
385,5.44753e+08,544753,-0.609634,0.217478,-59.8626
386,5.44761e+08,544761,-0.609361,0.217763,-59.8632
387,5.44769e+08,544769,-0.609115,0.217941,-59.8539
388,5.44778e+08,544778,-0.609211,0.21645,-59.8531
389,5.44786e+08,544786,-0.608539,0.217038,-59.8521
390,5.44794e+08,544794,-0.608587,0.216589,-59.8513
391,5.44803e+08,544803,-0.608542,0.216557,-59.8382
392,5.44811e+08,544811,-0.609007,0.216385,-59.8373
393,5.44819e+08,544819,-0.609068,0.215421,-59.8315
394,5.44828e+08,544828,-0.608737,0.214904,-59.8316
395,5.44836e+08,544836,-0.608947,0.216038,-59.8177
396,5.44844e+08,544844,-0.608425,0.216405,-59.8176
397,5.44853e+08,544853,-0.607789,0.216681,-59.8135
398,5.44861e+08,544861,-0.608284,0.216531,-59.813
399,5.44869e+08,544869,-0.608648,0.216048,-59.8062
400,5.44878e+08,544878,-0.608289,0.215105,-59.8058
401,5.44886e+08,544886,-0.608775,0.214431,-59.7889
402,5.44894e+08,544894,-0.608779,0.214633,-59.7885
403,5.44903e+08,544903,-0.608455,0.214285,-59.7925
404,5.44911e+08,544911,-0.608175,0.214013,-59.7922
405,5.44919e+08,544919,-0.608472,0.213702,-59.7732
406,5.44928e+08,544928,-0.608469,0.212682,-59.7733
407,5.44936e+08,544936,-0.608097,0.212991,-59.7723
408,5.44944e+08,544944,-0.608736,0.213675,-59.7721
409,5.44953e+08,544953,-0.609208,0.213541,-59.7348
410,5.44961e+08,544961,-0.608504,0.213862,-59.7346
411,5.44969e+08,544969,-0.608809,0.213417,-59.7101
412,5.44978e+08,544978,-0.609185,0.213674,-59.7102
413,5.44986e+08,544986,-0.609226,0.213077,-59.7004
414,5.44994e+08,544994,-0.608396,0.212009,-59.6994
415,5.45003e+08,545003,-0.60865,0.212099,-59.6896
416,5.45011e+08,545011,-0.608632,0.212279,-59.6888
417,5.45019e+08,545019,-0.608593,0.212181,-59.6961
418,5.45028e+08,545028,-0.60889,0.212082,-59.6955
419,5.45036e+08,545036,-0.609502,0.212054,-59.6878
420,5.45044e+08,545044,-0.609765,0.212547,-59.6871
421,5.45053e+08,545053,-0.610079,0.212989,-59.675
422,5.45061e+08,545061,-0.610273,0.213079,-59.6752
423,5.45069e+08,545069,-0.610143,0.21255,-59.6688
424,5.45078e+08,545078,-0.609951,0.212662,-59.6685
425,5.45086e+08,545086,-0.610214,0.212181,-59.6737
426,5.45094e+08,545094,-0.610117,0.211719,-59.6747
427,5.45103e+08,545103,-0.6095,0.211331,-59.6822
428,5.45111e+08,545111,-0.610099,0.210699,-59.6821
429,5.45119e+08,545119,-0.610312,0.2108,-59.681
430,5.45128e+08,545128,-0.610832,0.209182,-59.6802
431,5.45136e+08,545136,-0.610808,0.209184,-59.6735
432,5.45144e+08,545144,-0.611226,0.209052,-59.6732
433,5.45153e+08,545153,-0.611193,0.209481,-59.6648
434,5.45161e+08,545161,-0.610963,0.209318,-59.6643
435,5.45169e+08,545169,-0.611011,0.209232,-59.6673
436,5.45178e+08,545178,-0.611721,0.209418,-59.6675
437,5.45186e+08,545186,-0.611476,0.208886,-59.6608
438,5.45194e+08,545194,-0.611147,0.208415,-59.6607
439,5.45203e+08,545203,-0.610275,0.20746,-59.6385
440,5.45211e+08,545211,-0.610306,0.207626,-59.6395
441,5.45219e+08,545219,-0.60982,0.208898,-59.6323
442,5.45228e+08,545228,-0.609837,0.20876,-59.6314
443,5.45236e+08,545236,-0.609307,0.208078,-59.614
444,5.45244e+08,545244,-0.609122,0.207465,-59.6139
445,5.45253e+08,545253,-0.609785,0.207576,-59.6124
446,5.45261e+08,545261,-0.609676,0.208382,-59.6132
447,5.45269e+08,545269,-0.610168,0.208654,-59.606
448,5.45278e+08,545278,-0.610328,0.208985,-59.6057
449,5.45286e+08,545286,-0.610422,0.208193,-59.5432
450,5.45294e+08,545294,-0.610357,0.207868,-59.5435
451,5.45303e+08,545303,-0.610595,0.208162,-59.5455
452,5.45311e+08,545311,-0.610996,0.20896,-59.5457
453,5.45319e+08,545319,-0.610993,0.208457,-59.5406
454,5.45328e+08,545328,-0.61092,0.208183,-59.5401
455,5.45336e+08,545336,-0.610651,0.207364,-59.5387
456,5.45344e+08,545344,-0.610711,0.206866,-59.5394
457,5.45353e+08,545353,-0.610572,0.20646,-59.5262
458,5.45361e+08,545361,-0.609948,0.206352,-59.5256
